id,selas,user,titles,sku,date,content
id,selas,user,titles,sku,date,content
1192475,700000,j***t,【京东超市】完美芦荟胶40g 3支装,3支装,2017-07-29 06:42:35,收货之前心里还很忐忑，怕会是假的，结果收到货之后完全放心了，打开试了一下，还是那个感觉，还是那个淡淡的香味，真的非常不错，相信前几天长得痘痘很快就会消失的，么么哒，京东自营真的特别让我放心，百分百真品，快递也特别特别给力，不仅速度快，快递员也特别负责，态度很好，这次购物非常满意！
1192475,700000,c***y,【京东超市】完美芦荟胶40g 3支装,3支装,2017-01-20 13:57:18,查了下，是正货。套装三个按查询是两家店。可以理解为跟ZHI消员（看店名可能两家店本来老板就一个人）拿货，然后卖出来。由于量多，ZHI消员可能级别高优惠也高，薄利走量&hellip;&hellip;
1192475,700000,村***9,【京东超市】完美芦荟胶40g 3支装,3支装,2017-05-02 08:43:02,国货精品，我一直用，保湿效果好，吸收快。
1192475,700000,旧称___少年,【京东超市】完美芦荟胶40g 3支装,2支装,2016-10-28 20:48:41,第一次购买芦荟胶，效果很好，我很喜欢，感谢京东，用完之后还会继续购买的，下一次还会继续购买的！感谢京东！
1192475,700000,小***9,【京东超市】完美芦荟胶40g 3支装,3支装,2016-12-10 21:57:37,已经买了好几次了，老婆用了十瓶了，一直是他们家的，老婆的手是油烫的，可怜我的老婆了，说起来都是泪啊
真想把老婆的手恢复到以前的样子，不知道芦荟胶能不能达到这个效果了&hellip;&hellip;
1192475,700000,j***u,【京东超市】完美芦荟胶40g 3支装,3支装,2017-07-23 19:05:54,我就搞不懂了，为嘛有那么多人说假的，真的，那么想买真的，你就去专卖店买嘛！多省事！我个人觉得，用着还不错！挺湿润的，味道也清凉。不刺激！冬天用他加大宝，效果杠杠的！保湿，抗冻，都不错！一直在用，没停过！
1192475,700000,j***e,【京东超市】完美芦荟胶40g 3支装,3支装,2017-05-20 13:37:32,第一次买格力，送货员，安装人员，拆机人员态度都不错，一个下午全部搞定两台，效率不错。静待使用一段后再来追加评论。。。。。。第一次买格力，送货员，安装人员，拆机人员态度都不错，一个下午全部搞定两台，效率不错。静待使用一段后再来追加评论。。。。。。第一次买格力，送货员，安装人员，拆机人员态度都不错，一个下午全部搞定两台，效率不错。静待使用一段后再来追加评论。。。。。。
1192475,700000,l***1,【京东超市】完美芦荟胶40g 3支装,3支装,2017-08-18 12:17:41,比外面卖的便宜多了，正品，第二次购买了
1192475,700000,快***杜,【京东超市】完美芦荟胶40g 3支装,3支装,2017-05-16 08:51:04,芦荟胶消炎止痒效果不错。主要是给宝宝用的。宝宝肌肤娇嫩，用药用止痒的太刺激，用芦荟胶正好。还没有副作用。推荐京东自营，品质有保证。
1192475,700000,k***o,【京东超市】完美芦荟胶40g 3支装,3支装,2016-12-02 01:36:02,和我之前在完美专卖店买的真的不一样！之前看评论说是假货还有点不相信，对比了一下实体店专柜的，颜色，字体，印刷都不一样，有点害怕不敢往脸上抹了！毕竟抹脸的东西，门口有家专卖店，准备拿去做个鉴定是否是正品！～
906624,260000,张***哥,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-09-07 11:33:43,别把同事当朋友  辞职不要跟任何人提起，除非你铁了心要辞职  小孩子才关心对错，老板只看利弊结果  上司永远是上司，就算有时你觉得他跟你很聊得来，但在他眼里你永远是下属  穷在闹市无人问，富在深山有远亲，不信你看杯中酒，杯杯先敬有钱人  不要在生气的情况下做出任何决定！后悔莫及  别和上司说真心话，别和同事做朋友   永远不要借钱给别人，借了 你就会失去一个朋友，还会多一个仇人  永远都不要和兄弟做生意   无钱莫入众，言轻莫劝人，待到功成后，把酒言初心。当你不够强大的时候，任何赞美都是嘲讽   能用钱解决的问题千万别用人情   别人给的都是忠告，自己经历过的才是经验！   出门在外很讨厌的人不要表现出来学会隐藏。世界上最浪费时间的事就是给年轻人讲经验，讲一万句不如自己摔一跤，眼泪教你做人，后悔帮你成长，疼痛才是最好的老师。人生该走的弯路，其实一米都少不了。
906624,260000,莫***一,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-09-06 08:27:57,这款芦荟胶确实好用，之前就一直在用这个牌子，我喜欢把它放在冰箱冷藏，然后再拿出来用，夏天感觉好舒服，冰凉冰凉的，刮完胡须抹一下这个芦荟胶，非常舒服
906624,260000,叮***琪,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-07-04 20:08:33,不能祛疤，只是稍微补水，并不祛痘锁水，所以涂抹完事以后还要擦护肤品，不然会很干，就是用来偶尔补点水，夏天清爽不油腻，味道闻起来还不错
906624,260000,j***h,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-08-25 19:58:40,物流非常快，包装也很精致，试着摸了一下，非常的补水给一百分，哈哈。再给你们晒个图吧
906624,260000,D***森,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-09-03 23:23:08,很好，没到24小时就到，而且密封性很好，不过，有强迫症的我，看到没有防伪码还是有点不舒服的
906624,260000,Daisy-娟子,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-08-27 21:42:34,芦荟胶很好用，长痘痘的时候可以治理痘痘，也可以用作晒后修复，很好！
906624,260000,雨***6,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-08-26 15:39:48,挺好用的芦荟胶，晚上用，效果很好。
906624,260000,天***坤,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-09-04 20:27:37,上一次就是买的这个牌子，感觉很好用，保湿效果很好，适合我的皮肤
906624,260000,胖子鑫,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-07-04 22:57:12,爱用的面膜，很好用，价格也便宜，非常完美的购物。
906624,260000,T***e,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-09-04 18:25:33,不知道真假 但是够便宜了 性价比还行吧
4961892,120000,l***晨,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,水嘟嘟补水面膜30片,2017-09-01 08:12:42,好用的面膜，物流超级给力，用完后水水嫩嫩的，很有哦光泽，买的超值，性价比高，面膜也非常新鲜，京东品种保证，值得信赖，还会回购的，超级喜欢，大爱大爱呀，喜欢的赶紧抢购吧
4961892,120000,念***子,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,水光亮颜面膜40片,2017-07-28 17:57:21,东西很好，物美价廉，还满199减100，所以买了四盒，花了130多???，东西真的不错，一直在用，物流速度也很快哦，京东小哥服务也很不错呀，呵呵哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈，好评，赞
4961892,120000,j***3,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,水嘟嘟补水面膜30片,2017-08-13 13:16:31,超值装！很划算！用了片芦荟的！很水润！
4961892,120000,p***3,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,茉莉精油补水套装,2017-06-15 21:31:48,包装好漂亮呀，香味也很好闻。特别喜欢里边的小样三件套。就是玻璃瓶的话，就乳液比较难倒出来。我在手上涂的乳液做的测试。补水锁水效果没有想象中那么好。这是没涂之前的水分表和涂完马上测试的值，估计过一两个小时水分子就要下来了。茉莉的，是比较清爽。到2020年过期，日期很新鲜。
4961892,120000,明***6,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,保湿防晒霜80g,2017-04-21 01:35:55,这是我去海边玩的时候买的，个人感觉还是不错的，那天出门特意去厕所涂了阳光可照射的地方，那是中午12点半左右出去的，晒了一下午，下午4点钟回的酒店，没有一点事！效果很不错！
但是第二天早上，我却忘记涂了，早上10点半左右想去海边骑自行车，结果只出去一个半小时左右吧，回来后，到下午手臂和脸都红了，很明显！所以，去海边或者太阳直射，如果不想晒黑可以试试这个！给京东一个赞，给这个产品一个赞！
4961892,120000,小***m,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,雪玲珑透白六件套,2017-06-29 13:53:55,618活动期间买的，活动价格很划算，之前已经在京东买过一套这款的护肤品，用着效果也不错，这次价格也实惠，就赶紧又买了一套，还送了赠品，赠品里有防晒霜，正值夏季，很及时的赠品，用完有活动会再购买的，京东购物很不错，方便快捷，品质有保障，送货上门很方便，快递员服务也很好，点赞！
4961892,120000,面***l,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,水嘟嘟补水面膜30片,2017-08-01 00:03:34,偶然一次机会用了那款亮嘟嘟雪绒花，简直找到真爱！买上路转粉韩后！买了好多哦！会一直一直用！
4961892,120000,j***h,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,玫瑰精油亮肤套装,2017-07-19 17:07:35,第一次买的护肤品，买来试试看，还没用，包装盒挺漂亮的，凑单买的，比商场划算的多，昨天下的单，今天上午就到了
4961892,120000,z***0,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,水嘟嘟补水面膜30片,2017-06-27 15:01:38,为了凑够十个字的好评我也是拼了的！
4961892,120000,鹤***3,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,水嘟嘟补水面膜30片,2017-08-30 21:24:02,真的是超级棒，京东各种优惠券，让人想不买都不行啊，大爱京东。
ids,selas,user,titles,sku,date,content
ids,selas,user,titles,sku,date,content
1192475,700000,j***t,【京东超市】完美芦荟胶40g 3支装,3支装,2017-07-29 06:42:35,收货之前心里还很忐忑，怕会是假的，结果收到货之后完全放心了，打开试了一下，还是那个感觉，还是那个淡淡的香味，真的非常不错，相信前几天长得痘痘很快就会消失的，么么哒，京东自营真的特别让我放心，百分百真品，快递也特别特别给力，不仅速度快，快递员也特别负责，态度很好，这次购物非常满意！
1192475,700000,c***y,【京东超市】完美芦荟胶40g 3支装,3支装,2017-01-20 13:57:18,查了下，是正货。套装三个按查询是两家店。可以理解为跟ZHI消员（看店名可能两家店本来老板就一个人）拿货，然后卖出来。由于量多，ZHI消员可能级别高优惠也高，薄利走量&hellip;&hellip;
1192475,700000,村***9,【京东超市】完美芦荟胶40g 3支装,3支装,2017-05-02 08:43:02,国货精品，我一直用，保湿效果好，吸收快。
1192475,700000,旧称___少年,【京东超市】完美芦荟胶40g 3支装,2支装,2016-10-28 20:48:41,第一次购买芦荟胶，效果很好，我很喜欢，感谢京东，用完之后还会继续购买的，下一次还会继续购买的！感谢京东！
1192475,700000,小***9,【京东超市】完美芦荟胶40g 3支装,3支装,2016-12-10 21:57:37,已经买了好几次了，老婆用了十瓶了，一直是他们家的，老婆的手是油烫的，可怜我的老婆了，说起来都是泪啊
真想把老婆的手恢复到以前的样子，不知道芦荟胶能不能达到这个效果了&hellip;&hellip;
1192475,700000,j***u,【京东超市】完美芦荟胶40g 3支装,3支装,2017-07-23 19:05:54,我就搞不懂了，为嘛有那么多人说假的，真的，那么想买真的，你就去专卖店买嘛！多省事！我个人觉得，用着还不错！挺湿润的，味道也清凉。不刺激！冬天用他加大宝，效果杠杠的！保湿，抗冻，都不错！一直在用，没停过！
1192475,700000,j***e,【京东超市】完美芦荟胶40g 3支装,3支装,2017-05-20 13:37:32,第一次买格力，送货员，安装人员，拆机人员态度都不错，一个下午全部搞定两台，效率不错。静待使用一段后再来追加评论。。。。。。第一次买格力，送货员，安装人员，拆机人员态度都不错，一个下午全部搞定两台，效率不错。静待使用一段后再来追加评论。。。。。。第一次买格力，送货员，安装人员，拆机人员态度都不错，一个下午全部搞定两台，效率不错。静待使用一段后再来追加评论。。。。。。
1192475,700000,l***1,【京东超市】完美芦荟胶40g 3支装,3支装,2017-08-18 12:17:41,比外面卖的便宜多了，正品，第二次购买了
1192475,700000,快***杜,【京东超市】完美芦荟胶40g 3支装,3支装,2017-05-16 08:51:04,芦荟胶消炎止痒效果不错。主要是给宝宝用的。宝宝肌肤娇嫩，用药用止痒的太刺激，用芦荟胶正好。还没有副作用。推荐京东自营，品质有保证。
1192475,700000,k***o,【京东超市】完美芦荟胶40g 3支装,3支装,2016-12-02 01:36:02,和我之前在完美专卖店买的真的不一样！之前看评论说是假货还有点不相信，对比了一下实体店专柜的，颜色，字体，印刷都不一样，有点害怕不敢往脸上抹了！毕竟抹脸的东西，门口有家专卖店，准备拿去做个鉴定是否是正品！～
906624,260000,张***哥,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-09-07 11:33:43,别把同事当朋友  辞职不要跟任何人提起，除非你铁了心要辞职  小孩子才关心对错，老板只看利弊结果  上司永远是上司，就算有时你觉得他跟你很聊得来，但在他眼里你永远是下属  穷在闹市无人问，富在深山有远亲，不信你看杯中酒，杯杯先敬有钱人  不要在生气的情况下做出任何决定！后悔莫及  别和上司说真心话，别和同事做朋友   永远不要借钱给别人，借了 你就会失去一个朋友，还会多一个仇人  永远都不要和兄弟做生意   无钱莫入众，言轻莫劝人，待到功成后，把酒言初心。当你不够强大的时候，任何赞美都是嘲讽   能用钱解决的问题千万别用人情   别人给的都是忠告，自己经历过的才是经验！   出门在外很讨厌的人不要表现出来学会隐藏。世界上最浪费时间的事就是给年轻人讲经验，讲一万句不如自己摔一跤，眼泪教你做人，后悔帮你成长，疼痛才是最好的老师。人生该走的弯路，其实一米都少不了。
906624,260000,莫***一,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-09-06 08:27:57,这款芦荟胶确实好用，之前就一直在用这个牌子，我喜欢把它放在冰箱冷藏，然后再拿出来用，夏天感觉好舒服，冰凉冰凉的，刮完胡须抹一下这个芦荟胶，非常舒服
906624,260000,叮***琪,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-07-04 20:08:33,不能祛疤，只是稍微补水，并不祛痘锁水，所以涂抹完事以后还要擦护肤品，不然会很干，就是用来偶尔补点水，夏天清爽不油腻，味道闻起来还不错
906624,260000,j***h,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-08-25 19:58:40,物流非常快，包装也很精致，试着摸了一下，非常的补水给一百分，哈哈。再给你们晒个图吧
906624,260000,D***森,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-09-03 23:23:08,很好，没到24小时就到，而且密封性很好，不过，有强迫症的我，看到没有防伪码还是有点不舒服的
906624,260000,Daisy-娟子,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-08-27 21:42:34,芦荟胶很好用，长痘痘的时候可以治理痘痘，也可以用作晒后修复，很好！
906624,260000,雨***6,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-08-26 15:39:48,挺好用的芦荟胶，晚上用，效果很好。
906624,260000,天***坤,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-09-04 20:27:37,上一次就是买的这个牌子，感觉很好用，保湿效果很好，适合我的皮肤
906624,260000,胖子鑫,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-07-04 22:57:12,爱用的面膜，很好用，价格也便宜，非常完美的购物。
906624,260000,T***e,【京东超市】自然共和国 Nature Republic芦荟胶舒缓保湿凝胶300ml（约300g）进口补水保湿舒缓晒后修复面膜,芦荟胶1支装,2017-09-04 18:25:33,不知道真假 但是够便宜了 性价比还行吧
4961892,120000,l***晨,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,水嘟嘟补水面膜30片,2017-09-01 08:12:42,好用的面膜，物流超级给力，用完后水水嫩嫩的，很有哦光泽，买的超值，性价比高，面膜也非常新鲜，京东品种保证，值得信赖，还会回购的，超级喜欢，大爱大爱呀，喜欢的赶紧抢购吧
4961892,120000,念***子,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,水光亮颜面膜40片,2017-07-28 17:57:21,东西很好，物美价廉，还满199减100，所以买了四盒，花了130多???，东西真的不错，一直在用，物流速度也很快哦，京东小哥服务也很不错呀，呵呵哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈，好评，赞
4961892,120000,j***3,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,水嘟嘟补水面膜30片,2017-08-13 13:16:31,超值装！很划算！用了片芦荟的！很水润！
4961892,120000,p***3,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,茉莉精油补水套装,2017-06-15 21:31:48,包装好漂亮呀，香味也很好闻。特别喜欢里边的小样三件套。就是玻璃瓶的话，就乳液比较难倒出来。我在手上涂的乳液做的测试。补水锁水效果没有想象中那么好。这是没涂之前的水分表和涂完马上测试的值，估计过一两个小时水分子就要下来了。茉莉的，是比较清爽。到2020年过期，日期很新鲜。
4961892,120000,明***6,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,保湿防晒霜80g,2017-04-21 01:35:55,这是我去海边玩的时候买的，个人感觉还是不错的，那天出门特意去厕所涂了阳光可照射的地方，那是中午12点半左右出去的，晒了一下午，下午4点钟回的酒店，没有一点事！效果很不错！
但是第二天早上，我却忘记涂了，早上10点半左右想去海边骑自行车，结果只出去一个半小时左右吧，回来后，到下午手臂和脸都红了，很明显！所以，去海边或者太阳直射，如果不想晒黑可以试试这个！给京东一个赞，给这个产品一个赞！
4961892,120000,小***m,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,雪玲珑透白六件套,2017-06-29 13:53:55,618活动期间买的，活动价格很划算，之前已经在京东买过一套这款的护肤品，用着效果也不错，这次价格也实惠，就赶紧又买了一套，还送了赠品，赠品里有防晒霜，正值夏季，很及时的赠品，用完有活动会再购买的，京东购物很不错，方便快捷，品质有保障，送货上门很方便，快递员服务也很好，点赞！
4961892,120000,面***l,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,水嘟嘟补水面膜30片,2017-08-01 00:03:34,偶然一次机会用了那款亮嘟嘟雪绒花，简直找到真爱！买上路转粉韩后！买了好多哦！会一直一直用！
4961892,120000,j***h,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,玫瑰精油亮肤套装,2017-07-19 17:07:35,第一次买的护肤品，买来试试看，还没用，包装盒挺漂亮的，凑单买的，比商场划算的多，昨天下的单，今天上午就到了
4961892,120000,z***0,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,水嘟嘟补水面膜30片,2017-06-27 15:01:38,为了凑够十个字的好评我也是拼了的！
4961892,120000,鹤***3,【京东超市】韩后（Hanhoo）水嘟嘟补水鲜嫩面膜套装30片（芦荟+雪绒花+蜂蜜面膜贴 保湿补水亮颜 ）,水嘟嘟补水面膜30片,2017-08-30 21:24:02,真的是超级棒，京东各种优惠券，让人想不买都不行啊，大爱京东。
1043860,350000,聪***一,【京东超市】自然共和国 Nature Republic芦荟舒缓保湿凝胶300ml*2（约600g）进口补水保湿舒缓晒后修复面膜,芦荟胶2支装,2017-09-05 15:24:53,omg想走到世界层面上打野必须得补强，一个甲级联赛上来的打野运营想短时间的磨合做到诺言那么强吗？抓机会的能力只能说随缘，如果说香锅condi的节奏让人窒息的话，那jiekou的节奏就是让人想打瞌睡，俱乐部有时间有金钱把基地打造得那么豪华，就不能在国服上万个大师王者里多找些打野来试训培养吗，而且世界妹rank容易迷但是抓机会能力超强，在jiekou状态不好的时候，就不能让世界妹上来试一试吗？这样被打得没有丝毫还手之力的输不是曾经那个充满热血的omg了！
1043860,350000,l***o,【京东超市】自然共和国 Nature Republic芦荟舒缓保湿凝胶300ml*2（约600g）进口补水保湿舒缓晒后修复面膜,芦荟胶2支装,2017-09-03 18:15:12,包装的很好，有效期日期也很新鲜，祛痘痕很有用，晚上涂好第二天感觉到脸上痘痕淡很多。
1043860,350000,tessred,【京东超市】自然共和国 Nature Republic芦荟舒缓保湿凝胶300ml*2（约600g）进口补水保湿舒缓晒后修复面膜,芦荟胶2支装,2017-08-27 12:48:45,挺好用的 大罐包装很实惠 适合涂抹全身用
1043860,350000,苏***尹,【京东超市】自然共和国 Nature Republic芦荟舒缓保湿凝胶300ml*2（约600g）进口补水保湿舒缓晒后修复面膜,芦荟胶2支装,2017-09-07 14:47:31,还一般吧，感觉没有之前的好用了，正在用涂上去凉凉的，很舒服
1043860,350000,x***8,【京东超市】自然共和国 Nature Republic芦荟舒缓保湿凝胶300ml*2（约600g）进口补水保湿舒缓晒后修复面膜,芦荟胶2支装,2017-08-31 07:05:51,用了几天，感觉还可以，希望有持续的效果
1043860,350000,景***_,【京东超市】自然共和国 Nature Republic芦荟舒缓保湿凝胶300ml*2（约600g）进口补水保湿舒缓晒后修复面膜,芦荟胶2支装,2017-09-07 08:04:43,看上去是正品，味道问起来有淡淡的清香
1043860,350000,C***星,【京东超市】自然共和国 Nature Republic芦荟舒缓保湿凝胶300ml*2（约600g）进口补水保湿舒缓晒后修复面膜,芦荟胶2支装,2017-09-02 13:51:55,京东物流，就是给力，一直信赖京东，希望可以一如既往。一直用这款自然乐园芦荟胶，全球购也有卖，但假冒的太多，还是在自营上买放心点。敷着温和不刺激，全身通用，有消炎的作用哦，好评。
1043860,350000,X***X,【京东超市】自然共和国 Nature Republic芦荟舒缓保湿凝胶300ml*2（约600g）进口补水保湿舒缓晒后修复面膜,芦荟胶2支装,2017-09-07 08:28:43,很不错发货很快 一直在京东买东西
1043860,350000,j***v,【京东超市】自然共和国 Nature Republic芦荟舒缓保湿凝胶300ml*2（约600g）进口补水保湿舒缓晒后修复面膜,芦荟胶2支装,2017-09-07 15:42:12,已近用了四罐了，就是补水。
1043860,350000,j***g,【京东超市】自然共和国 Nature Republic芦荟舒缓保湿凝胶300ml*2（约600g）进口补水保湿舒缓晒后修复面膜,芦荟胶2支装,2017-09-06 20:24:53,物流很快   当天就到了    质量感觉还不错
610898,700000,虎***-,【京东超市】完美芦荟胶40g,1支装,2017-08-03 19:27:55,今天刚买，效果用了才能知道，先用着以后再追评。
610898,700000,z***i,【京东超市】完美芦荟胶40g,3支装,2016-12-19 13:54:00,速度 速度 没什么可说的 看图吧
610898,700000,t***8,【京东超市】完美芦荟胶40g,3支装,2016-12-25 18:59:05,感觉送货的速度还是很快的，用了感觉还可以，过段时间再看看长期效果
610898,700000,j***t,【京东超市】完美芦荟胶40g,3支装,2017-07-29 06:42:35,收货之前心里还很忐忑，怕会是假的，结果收到货之后完全放心了，打开试了一下，还是那个感觉，还是那个淡淡的香味，真的非常不错，相信前几天长得痘痘很快就会消失的，么么哒，京东自营真的特别让我放心，百分百真品，快递也特别特别给力，不仅速度快，快递员也特别负责，态度很好，这次购物非常满意！
610898,700000,王***5,【京东超市】完美芦荟胶40g,2支装,2016-12-23 20:24:17,商品不错，价位也蛮好，物流很给力～～～
610898,700000,j***9,【京东超市】完美芦荟胶40g,1支装,2016-12-30 11:41:27,货到了，不知道是真是假，请大神鉴定。
610898,700000,c***y,【京东超市】完美芦荟胶40g,3支装,2017-01-20 13:57:18,查了下，是正货。套装三个按查询是两家店。可以理解为跟ZHI消员（看店名可能两家店本来老板就一个人）拿货，然后卖出来。由于量多，ZHI消员可能级别高优惠也高，薄利走量&hellip;&hellip;
610898,700000,村***9,【京东超市】完美芦荟胶40g,3支装,2017-05-02 08:43:02,国货精品，我一直用，保湿效果好，吸收快。
610898,700000,c***l,【京东超市】完美芦荟胶40g,1支装,2017-07-09 10:34:41,买了好几次了，然后这一次是把自己的带走了，然后给家里面留一个挺好用的，这个还不错。
610898,700000,小***9,【京东超市】完美芦荟胶40g,3支装,2016-12-10 21:57:37,已经买了好几次了，老婆用了十瓶了，一直是他们家的，老婆的手是油烫的，可怜我的老婆了，说起来都是泪啊
真想把老婆的手恢复到以前的样子，不知道芦荟胶能不能达到这个效果了&hellip;&hellip;
1024416695,42000,S***e,肤稚美祛痘霜祛痘膏30g 去痘印痘坑祛痘印膏痘痕痘疤青春痘芦荟胶套装男女士痘痘祛痘产品凝胶,,2017-02-07 15:07:48,Good good
1024416695,42000,湖***园,肤稚美祛痘霜祛痘膏30g 去痘印痘坑祛痘印膏痘痕痘疤青春痘芦荟胶套装男女士痘痘祛痘产品凝胶,,2016-08-09 12:43:18,我以为就两瓶，没想到那么多东西，先用着试试！有效果来追评！！
1024416695,42000,jd_132161ltx,肤稚美祛痘霜祛痘膏30g 去痘印痘坑祛痘印膏痘痕痘疤青春痘芦荟胶套装男女士痘痘祛痘产品凝胶,,2017-03-17 13:02:33,包装很精美。脸上痘痘都消掉了，皮肤也光滑了，人也变的精神多了
1024416695,42000,j***w,肤稚美祛痘霜祛痘膏30g 去痘印痘坑祛痘印膏痘痕痘疤青春痘芦荟胶套装男女士痘痘祛痘产品凝胶,,2017-02-11 17:27:37,包装特别精致，涂在脸上冰冰的，很舒服，评价这么高，肯定有用！
1024416695,42000,夜***殒,肤稚美祛痘霜祛痘膏30g 去痘印痘坑祛痘印膏痘痕痘疤青春痘芦荟胶套装男女士痘痘祛痘产品凝胶,,2017-03-02 15:42:02,看起来还不错，先试一段时间看效果再说，效果好继续再来。
